"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","Ungefähre_Adresse.x","coordinates","latitude","longitude"
"ProSomno GmbH Klinik für Schlafmedizin, ProSomno Klinik für Schlafmedizin","Weinstr., 4, 80333, München",2022,"09","162","000","3","2",NA,NA,48.1379457,11.5748675
"Psychosomatische Klinik GmbH & Co Windach / Ammersee KG, Psychosomatische Klinik Windach Tagesklinik Westend","Westendstr., 185, 80686, München",2022,"09","162","000","3","2",NA,NA,48.13419945,11.5237205928866
"REALEYES Augenklinik Theresienhöhe GmbH, REALEYES Augenklinik Theresienhöhe GmbH","Theresienhöhe, 12, 80339, München",2022,"09","162","000","3","4",NA,NA,48.1335905,11.5449198
"Rotkreuzklinikum München, Rotkreuzklinikum München","Nymphenburger Str., 163, 80634, München",2022,"09","162","000","2","2",NA,NA,48.1541708,11.5326594
"Sana Klinik München GmbH, Sana Klinik München GmbH","Steinerstr., 3, 81369, München",2022,"09","162","000","3","2",NA,NA,48.1042723,11.5394238
"Schön Klinik München Harlaching Privatklinik, Schön Klinik München Harlaching Privatklinik","Harlachinger Str., 51, 81547, München",2022,"09","162","000","3","4",NA,NA,48.1040239,11.5668906466178
"Schön Klinik München Harlaching SE & Co. KG, Schön Klinik München Harlaching","Harlachinger Str., 51, 81547, München",2022,"09","162","000","3","2",NA,NA,48.1040239,11.5668906466178
"Schön Klinik München Schwabing SE & Co. KG, Schön Klinik München Schwabing","Parzivalplatz, 4, 80804, München",2022,"09","162","000","3","2",NA,NA,48.1718392,11.5849732915798
"Schön Klinik Roseneck SE & Co. KG, Schön Klinik Roseneck Tagesklinik München","Einsteinstr., 130, 81675, München",2022,"09","162","000","3","2",NA,NA,48.13625445,11.6139710768527
"kbo-Heckscher-Klinikum gemeinnützige GmbH München, kbo-Heckscher-Klinikum Abteilung Rosenheim","Ellmaierstr., 27, 83022, Rosenheim",2022,"09","163","000","1","2",NA,NA,47.8602345,12.1337682349796
"kbo-Inn-Salzach-Klinikum gGmbH Tagklinik Rosenheim, kbo-Inn-Salzach-Klinikum gGmbH Tagklinik Rosenheim","Freiherr-vom-Stein-Str., 2, 83022, Rosenheim",2022,"09","163","000","1","2",NA,NA,47.8622534,12.1255946090549
"RoMed Klinikum Rosenheim Prien, RoMed Klinikum Rosenheim Prien Klinikum Rosenheim","Pettenkoferstr., 10, 83022, Rosenheim",2022,"09","163","000","1","2",NA,NA,47.8604882,12.1317816
"Schön Klinik Roseneck SE & Co. KG, Schön Klinik Roseneck Haus Rosenheim","Droste-Hülshoff-Str., 4, 83024, Rosenheim",2022,"09","163","000","3","2",NA,NA,47.8663784,12.1199294510528
"InnKlinikum gKU Altötting und Mühldorf, InnKlinikum Altötting und Mühldorf - Klinik Altötting","Vinzenz-von-Paul-Str., 10, 84503, Altötting",2022,"09","171","111","1","2",NA,NA,48.2339889,12.6751487080028
"kbo-Inn-Salzach-Klinikum gGmbH, kbo-Inn-Salzach-Klinikum gGmbH Klinikum Altötting","Vinzenz-von-Paul-Str., 8, 84503, Altötting",2022,"09","171","111","1","2",NA,NA,48.2339889,12.6751487080028
"Zentrum für Kinder und Jugendliche Inn-Salzach e.V., Zentrum für Kinder und Jugendliche Inn-Salzach eV","Vinzenz-von-Paul-Str., 14, 84503, Altötting",2022,"09","171","111","2","2",NA,NA,48.2344697,12.675604
"InnKlinikum gKU Altötting und Mühldorf, InnKlinikum Altötting und Mühldorf - Klinik Burghausen","Krankenhausstr., 1, 84489, Burghausen",2022,"09","171","112","1","2",NA,NA,48.167936,12.8423049098263
"Medias Klinikum GmbH & Co. KG, Medias Klinikum GmbH & Co. KG","Krankenhausstr., 14a, 84489, Burghausen",2022,"09","171","112","3","4",NA,NA,48.1694746,12.8371929
"Georg v. Liebig Krankenhaus, Georg v. Liebig Krankenhaus","Rinckstr., 9, 83435, Bad Reichenhall",2022,"09","172","114","3","2",NA,NA,47.7287657,12.8834812859685
"Klinik für Schlafstörungen GmbH, Klinik für Schlafstörungen GmbH","Traunfeldstr., 13, 83435, Bad Reichenhall",2022,"09","172","114","3","3",NA,NA,47.7324667,12.8776278
"Kreiskliniken Bad Reichenhall, Berchtesgaden, Freilassing, Kreiskliniken Bad Reichenhall, Berchtesgaden, Freilassing - Kreisklinik Bad Reichenhall","Riedelstr., 5, 83435, Bad Reichenhall",2022,"09","172","114","1","2",NA,NA,47.72807505,12.8717201459797
"CJD-Asthmazentrum Berchtesgaden, CJD-Asthmazentrum Berchtesgaden","Buchenhöhe, 46, 83471, Berchtesgaden",2022,"09","172","116","2","2",NA,NA,47.63182145,13.064481974819
"Kreiskliniken Bad Reichenhall, Berchtesgaden, Freilassing, Kreiskliniken Bad Reichenhall, Berchtesgaden, Freilassing - Kreisklinik Berchtesgaden","Locksteinstr., 16, 83471, Berchtesgaden",2022,"09","172","116","1","2",NA,NA,47.6403616,13.0054786412469
"kbo-Inn-Salzach-Klinikum gGmbH, kbo-Inn-Salzach-Klinikum gGmbH Klinikum Freilassing","Vinzentiusstr., 56, 83395, Freilassing",2022,"09","172","118","1","2",NA,NA,47.8481593,12.9803867
"Kreiskliniken Bad Reichenhall, Berchtesgaden, Freilassing, Kreiskliniken Bad Reichenhall, Berchtesgaden, Freilassing - Kreisklinik Freilassing","Vinzentiusstr., 56, 83395, Freilassing",2022,"09","172","118","1","2",NA,NA,47.8481593,12.9803867
"Bergman Clinics Schlossklinik Abtsee GmbH, Bergman Clinics Schlossklinik Abtsee GmbH","Abtsee, 31, 83410, Laufen",2022,"09","172","122","3","3",NA,NA,47.9145936,12.9073391980963
"Schön Klinik Berchtesgadener Land SE & Co. KG, Schön Klinik Berchtesgadener Land","Malterhöh, 1, 83471, Schönau am Königssee",2022,"09","172","132","3","2",NA,NA,47.6021371,12.9802099
"m&i-Fachklinik Bad Heilbrunn, m&i-Fachklinik Bad Heilbrunn","Wörnerweg, 30, 83670, Bad Heilbrunn",2022,"09","173","111","3","2",NA,NA,47.7493835,11.4603938266055
"Asklepios Stadtklinik Bad Tölz GmbH, Asklepios Stadtklinik Bad Tölz GmbH","Schützenstr., 15, 83646, Bad Tölz",2022,"09","173","112","3","2",NA,NA,47.7562488,11.5513878
"KIRINUS Schlemmer Klinik GmbH, KIRINUS Schlemmer Klinik","Stefanie-von-Strechine-Str., 16, 83646, Bad Tölz",2022,"09","173","112","3","2",NA,NA,47.758068,11.5437431487279
"Klinik Dr. Wilhelm, Klinik Dr. Wilhelm","Hans-Urmiller-Ring, 46, 82515, Wolfratshausen",2022,"09","173","147","3","4",NA,NA,47.90187015,11.4322347444563
"Klinikum Starnberg, Klinikum Starnberg Außenstelle Wolfratshausen Gynäkologie und Geburtshilfe","Moosbauerweg, 5, 82515, Wolfratshausen",2022,"09","173","147","1","2",NA,NA,47.91182925,11.4288155259116
"Kreisklinik Wolfratshausen gGmbH, Kreisklinik Wolfratshausen gGmbH","Moosbauerweg, 5, 82515, Wolfratshausen",2022,"09","173","147","1","2",NA,NA,47.91182925,11.4288155259116
"Helios Amper-Klinikum Dachau, Helios Amper-Klinikum Dachau","Krankenhausstr., 15, 85221, Dachau",2022,"09","174","115","3","2",NA,NA,48.2653612,11.428828
"HELIOS Privatklinik Dachau, HELIOS Privatklinik Dachau","Krankenhausstr., 15, 85221, Dachau",2022,"09","174","115","3","4",NA,NA,48.2653612,11.428828
"kbo-Isar-Amper-Klinikum gGmbH, Klinikum München Ost, kbo-Isar-Amper-Klinikum Tagesklinik Dachau","Hochstr., 27, 85221, Dachau",2022,"09","174","115","1","2",NA,NA,48.2659593,11.4290703
"Helios Amper-Klinikum Dachau, Helios Amper-Klinik Indersdorf","Maroldstr., 45, 85229, Markt Indersdorf",2022,"09","174","131","3","2",NA,NA,48.35556575,11.3895782346715
"kbo-Inn-Salzach-Klinikum gGmbH, kbo-Inn-Salzach-Klinikum gGmbH Klinikum Ebersberg","von-Scala-Str., 1, 85560, Ebersberg",2022,"09","175","115","1","2",NA,NA,48.0760828,11.9593962
"Kreisklinik Ebersberg gGmbH, Kreisklinik Ebersberg gGmbH","Pfarrer-Guggetzer-Str., 3, 85560, Ebersberg",2022,"09","175","115","1","2",NA,NA,48.0766518,11.9622873
"Kliniken im Naturpark Altmühltal, Kliniken im Naturpark Altmühltal Klinik Eichstätt","Ostenstr., 31, 85072, Eichstätt",2022,"09","176","123","1","2",NA,NA,48.8899001,11.1925627344844
"VAMED Klinik Kipfenberg GmbH, VAMED Klinik Kipfenberg GmbH","Konrad-Regler-Str., 1, 85110, Kipfenberg",2022,"09","176","138","3","2",NA,NA,48.9518059,11.394928042043
"Kliniken im Naturpark Altmühltal, Kliniken im Naturpark Altmühltal Klinik Kösching","Krankenhausstr., 19, 85092, Kösching",2022,"09","176","139","1","2",NA,NA,48.81504715,11.5069175128217
"Klinikum Landkreis Erding, Klinikum Landkreis Erding Klinik Dorfen","Erdinger Str., 17, 84405, Dorfen",2022,"09","177","115","1","2",NA,NA,48.2767065,12.1517614
"AirportClinic M Terminal 1, Modul E, Ebene 03, AirportClinic M Terminal 1, Modul E, Ebene 03","Terminalstr. West, NA, 85356, München-Flughafen",2022,"09","177","117","3","3","Terminalstr. West, 85356, München","48.35380945642544, 11.785189539626879",48.3538094564254,11.7851895396269
"Klinikum Landkreis Erding, Klinikum Landkreis Erding Klinikum Erding","Bajuwarenstr., 5, 85435, Erding",2022,"09","177","117","1","2",NA,NA,48.2946546,11.8968822
"Munich AirportClinic GmbH Privatklinik Terminal 1, Modul E, Munich AirportClinic GmbH Privatklinik Terminal 1, Modul E","Terminalstr. West, NA, 85356, München-Flughafen",2022,"09","177","117","3","4","Terminalstr. West, 85356, München","48.35380945642544, 11.785189539626879",48.3538094564254,11.7851895396269
"kbo-Isar-Amper-Klinikum gGmbH, kbo-Isar-Amper-Klinikum gGmbH Klinikum Taufkirchen (Vils)","Bräuhausstr., 5, 84416, Taufkirchen (Vils)",2022,"09","177","139","1","2",NA,NA,48.3455626,12.1365242
"Klinik Wartenberg Professor Dr. Selmair GmbH und Co. KG, Klinik Wartenberg Akutmedizin","Badstr., 43, 85456, Wartenberg",2022,"09","177","143","3","2",NA,NA,48.40472515,12.000533611818
"kbo-Isar-Amper-Klinikum gGmbH, kbo-Isar-Amper-Klinikum gGmbH Tagesklinik Freising","Gute Änger, 13, 85356, Freising",2022,"09","178","124","1","2",NA,NA,48.3890058,11.7583523
"Klinikum Freising GmbH, Klinikum Freising GmbH","Alois-Steinecker-Str., 18, 85354, Freising",2022,"09","178","124","1","2",NA,NA,48.40503775,11.7446063830233
"kbo-Isar-Amper-Klinikum gGmbH, Klinikum München Ost, kbo-Isar-Amper-Klinikum Fürstenfeldbruck","Stadelbergerstr., 16-22, 82256, Fürstenfeldbruck",2022,"09","179","121","1","2",NA,NA,48.1821496,11.2619904
"Klinikum Fürstenfeldbruck, Klinikum Fürstenfeldbruck","Dachauer Str., 33, 82256, Fürstenfeldbruck",2022,"09","179","121","1","2",NA,NA,48.1808812,11.2593161453209
"NESCURE Privatklinik am See, NESCURE Privatklinik am See","Am Kurpark, 5, 82435, Bad Bayersoien",2022,"09","180","113","3","4",NA,NA,47.6957192,11.0026625
"Augenklinik Garmisch-Partenkirchen, Augenklinik Garmisch-Partenkirchen AK-GAP, Privatklinik GmbH","Klammstr., 7, 82467, Garmisch-Partenkirchen",2022,"09","180","117","3","4",NA,NA,47.4927695,11.0901786
"kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen, kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen","Auenstr., 6, 82467, Garmisch-Partenkirchen",2022,"09","180","117","1","2",NA,NA,47.48331345,11.1283787065888
"Kinderklinik Garmisch-Partenkirchen gGmbH, Kinderklinik Garmisch-Partenkirchen gGmbH","Gehfeldstr., 24, 82467, Garmisch-Partenkirchen",2022,"09","180","117","2","2",NA,NA,47.48717275,11.1023251372558
"Klinikum Garmisch-Partenkirchen, Klinikum Garmisch-Partenkirchen","Auenstr., 6, 82467, Garmisch-Partenkirchen",2022,"09","180","117","1","2",NA,NA,47.48331345,11.1283787065888
"Berufsgenossenschaftliche Unfallklinik Murnau, Berufsgenossenschaftliche Unfallklinik Murnau","Prof.-Küntscher-Str., 8, 82418, Murnau",2022,"09","180","124","1","3",NA,NA,47.67159105,11.2172762396256
"KJF Klinik Hochried Kinder- und Jugendpsychiatrie und -psychotherapie, KJF Klinik Hochried Kinder- und Jugendpsychiatrie und -psychotherapie","Hochried, 1-12, 82418, Murnau",2022,"09","180","124","2","2","Hochried, 82418, Murnau",NA,47.6733099,11.1808927
"KJF Klinik Josefinum gGmbH, KJF Klinik Josefinum gGmbH Standort Murnau","Hochried, 1, 82418, Murnau",2022,"09","180","124","2","2",NA,NA,47.6757657,11.17944149839
"Klinikum Garmisch-Partenkirchen, Klinikum Garmisch-Partenkirchen Standort Murnau","Prof.-Küntscher-Str., 8, 82418, Murnau",2022,"09","180","124","1","2",NA,NA,47.67159105,11.2172762396256
"Waldburg-Zeil Kliniken GmbH & Co. Rheumaklinik KG, Klinik Oberammergau","Hubertusstr., 40, 82487, Oberammergau",2022,"09","180","125","3","2",NA,NA,47.5919513,11.0761535
"Psychosomatische Klinik Kloster Dießen GmbH & Co. KG, Psychosomatische Klinik Kloster Dießen GmbH & Co. KG","Klosterhof, 20, 86911, Dießen am Ammersee",2022,"09","181","114","3","2",NA,NA,47.9474259,11.0970156
"kbo-Heckscher-Klinikum gemeinnützige GmbH München, kbo-Heckscher-Klinikum Abteilung Landsberg am Lech","Bgm.-Dr.-Hartmann-Str., 52, 86899, Landsberg am Lech",2022,"09","181","130","1","2",NA,NA,48.0487808,10.8545530851331
"kbo-Lech-Mangfall-Klinik Landsberg am Lech, kbo-Lech-Mangfall-Klinik Landsberg am Lech","Bgm.-Dr.-Hartmann-Str., 50-52, 86899, Landsberg am Lech",2022,"09","181","130","1","2",NA,NA,48.0486389,10.8542127
"Klinikum Landsberg am Lech, Klinikum Landsberg am Lech","Bgm.-Dr.-Hartmann-Str., 50, 86899, Landsberg am Lech",2022,"09","181","130","1","2",NA,NA,48.0480389,10.8566236
"Psychosomatische Klinik GmbH & Co Windach / Ammersee KG, Psychosomatische Klinik Windach","Schützenstr., 100, 86949, Windach",2022,"09","181","146","3","2",NA,NA,48.07281935,11.0479503843132
"kbo-Lech-Mangfall-Klinik Agatharied, kbo-Lech-Mangfall-Klinik Agatharied","St.-Agatha-Str., 1a, 83734, Hausham",2022,"09","182","119","1","2",NA,NA,47.76670685,11.8269556509743
"Krankenhaus Agatharied KU, Krankenhaus Agatharied KU","Norbert-Kerkel-Platz, NA, 83734, Hausham",2022,"09","182","119","1","2",NA,NA,47.7691277,11.8269538
"InnKlinikum gKU Altötting und Mühldorf, InnKlinikum Altötting und Mühldorf - Klinik Haag","Krankenhausstr., 4, 83527, Haag",2022,"09","183","119","1","2",NA,NA,48.1625796,12.1834308
"InnKlinikum gKU Altötting und Mühldorf, InnKlinikum Altötting und Mühldorf - Klinik Mühldorf","Krankenhausstr., 1, 84453, Mühldorf am Inn",2022,"09","183","128","1","2",NA,NA,48.2426922,12.5300437
"WolfartKlinik, WolfartKlinik","Waldstr., 7, 82166, Gräfelfing",2022,"09","184","120","3","2",NA,NA,48.1182191,11.4225599
"kbo-Heckscher-Klinikum gemeinnützige GmbH München, kbo-Heckscher-Klinikum Abteilung Haar","Max-Isserlin-Str., 23, 85540, Haar",2022,"09","184","123","1","2",NA,NA,48.1137882,11.746682862016
"kbo-Isar-Amper-Klinikum gGmbH, Klinikum München Ost, kbo-Isar-Amper-Klinikum München-Ost","Vockestr., 72, 85540, Haar",2022,"09","184","123","1","2",NA,NA,48.1170779,11.7436747
"Medical Team Clinic GmbH, Urologische Klinik München-Planegg","Germeringer Str., 32, 82152, Planegg",2022,"09","184","138","3","2",NA,NA,48.1089685,11.4152452
"AMEOS Klinikum St. Elisabeth Neuburg, Kliniken St. Elisabeth","Müller-Gnadenegg-Weg, 4, 86633, Neuburg a. d. Donau",2022,"09","185","149","2","2",NA,NA,48.73104075,11.1740615405371
"Danuvius Klinik GmbH, Danuvius Klinik Neuburg Tagklinik","Holzgartenstr., 76, 86633, Neuburg a. d. Donau",2022,"09","185","149","3","2",NA,NA,48.7313465,11.186616
"Danuvius Klinik GmbH, Danuvius Klinik Neuburg","Bahnhofstr., 107, 86633, Neuburg a. d. Donau",2022,"09","185","149","3","2",NA,NA,48.7310077,11.176886
"Kreiskrankenhaus Schrobenhausen GmbH, Kreiskrankenhaus Schrobenhausen GmbH","Högenauer Weg, 5, 86529, Schrobenhausen",2022,"09","185","158","1","2",NA,NA,48.57256135,11.2636669031628
"Danuvius Klinik GmbH, Danuvius Klinik Pfaffenhofen","Krankenhausstr., 68, 85276, Pfaffenhofen a. d. Ilm",2022,"09","186","143","3","2",NA,NA,48.5184792,11.4971833
"Ilmtalklinik GmbH, Ilmtalklinik GmbH Ilmtalklinik Pfaffenhofen","Krankenhausstr., 70, 85276, Pfaffenhofen a. d. Ilm",2022,"09","186","143","1","2",NA,NA,48.5180908,11.4991655
"Behandlungszentrum Aschau GmbH Orthopädische Kinderklinik, Behandlungszentrum Aschau GmbH Orthopädische Kinderklinik","Bernauer Str., 18, 83229, Aschau",2022,"09","187","114","2","2",NA,NA,47.7825833,12.3277791
"Clinicum St. Georg GmbH & Co. KG, Clinicum St. Georg GmbH & Co. KG, Fachklinik für Innere Medizin","Rosenheimer Str., 6-8, 83043, Bad Aibling",2022,"09","187","117","3","2",NA,NA,47.86243705,12.0103540425173
"RoMed Klinik Bad Aibling, RoMed Klinik Bad Aibling","Harthauser Str., 16, 83043, Bad Aibling",2022,"09","187","117","1","2",NA,NA,47.8658505,12.0168192
"Schön Klinik Bad Aibling, Schön Klinik Bad Aibling","Kolbermoorer Str., 72, 83043, Bad Aibling",2022,"09","187","117","3","2",NA,NA,47.8568992,12.0292499697475
"Medical Park Chiemseeblick Fachklinik für Psychosomatik, Medical Park Chiemseeblick Fachklinik für Psychosomatik","Rasthausstr., 25, 83233, Bernau a. Chiemsee",2022,"09","187","118","3","2",NA,NA,47.8342028,12.3888992405441
"Veramed Klinik am Wendelstein KG, Veramed Klinik am Wendelstein KG","Mühlenstr., 60, 83098, Brannenburg",2022,"09","187","120","3","3",NA,NA,47.7391853,12.0922932517656
"Simssee Klinik GmbH, Simssee Klinik GmbH","Ströbinger Str., 18a, 83093, Bad Endorf",2022,"09","187","128","3","2",NA,NA,47.9007904,12.3008236
"Medical Park Reithofpark Neurologie, Medical Park Reithofpark Neurologie","Reithof, 1, 83075, Bad Feilnbach",2022,"09","187","129","3","3",NA,NA,47.7885326,12.0069828631879
"Klinik Bad Trissl GmbH, Klinik Bad Trissl GmbH Fachklinik für Onkologie","Bad-Trissl-Str., 73, 83080, Oberaudorf",2022,"09","187","157","3","2",NA,NA,47.65759295,12.1543784271138
"Klinik St. Irmingard GmbH, Klinik St. Irmingard GmbH","Osternacher Str., 103, 83209, Prien am Chiemsee",2022,"09","187","162","3","2",NA,NA,47.86142635,12.364314775008
"RoMed Klinikum Rosenheim Prien, RoMed Klinikum Rosenheim Prien Klinik Prien","Harrasser Str., 61-63, 83209, Prien am Chiemsee",2022,"09","187","162","1","2",NA,NA,47.8501115,12.3680486463559
"Schön Klinik Roseneck SE & Co. KG, Schön Klinik Roseneck","Am Roseneck, 6, 83209, Prien am Chiemsee",2022,"09","187","162","3","2",NA,NA,47.85913545,12.3621407422871
"Schön Klinik Roseneck SE & Co. KG, Schön Klinik Tagesklinik Prien","Seestr., 5a, 83209, Prien am Chiemsee",2022,"09","187","162","3","2",NA,NA,47.85591215,12.34565985
"Schön Klinik Roseneck SE & Co. KG Privatklinik, Schön Klinik Roseneck Privatklinik","Am Roseneck, 6, 83209, Prien am Chiemsee",2022,"09","187","162","3","4",NA,NA,47.85913545,12.3621407422871
"Schön Klinik Vogtareuth SE & Co. KG, Schön Klinik Vogtareuth","Krankenhausstr., 20, 83569, Vogtareuth",2022,"09","187","181","3","2",NA,NA,47.94769635,12.1879842923453
"kbo-Heckscher-Klinikum gemeinnützige GmbH München, kbo-Heckscher-Klinikum Abteilung Wasserburg","Gabersee, 19, 83512, Wasserburg am Inn",2022,"09","187","182","1","2",NA,NA,48.05995415,12.2023626492924
"kbo-Inn-Salzach-Klinikum gGmbH, kbo-Inn-Salzach-Klinikum gGmbH","Gabersee, 7, 83512, Wasserburg am Inn",2022,"09","187","182","1","2",NA,NA,48.0614594,12.2010071
"RoMed Klinik Wasserburg am Inn, RoMed Klinik Wasserburg am Inn","Gabersee, 1, 83512, Wasserburg am Inn",2022,"09","187","182","1","2",NA,NA,48.0598022,12.202512
"kbo-Heckscher-Klinikum gemeinnützige GmbH München, kbo-Heckscher-Klinikum Abteilung Rottmannshöhe","Dürrbergstr., 23, 82335, Berg",2022,"09","188","113","1","2",NA,NA,47.9474244,11.3467661
"Marianne-Strauß-Klinik Behandlungszentrum Kempfenhausen gGmbH, Marianne-Strauß-Klinik Behandlungszentrum Kempfenhausen gGmbH","Milchberg, 21, 82335, Berg",2022,"09","188","113","1","2",NA,NA,47.9880622,11.3643046
"Benedictus Krankenhaus Feldafing GmbH & Co. KG, Benedictus Krankenhaus Feldafing GmbH & Co. KG","Thomas-Mann-Str., 6, 82340, Feldafing",2022,"09","188","118","3","2",NA,NA,47.9378152,11.2940440066263
"Asklepios Fachkliniken München-Gauting, Asklepios Fachkliniken München-Gauting","Robert-Koch-Allee, 2, 82131, Gauting",2022,"09","188","120","3","2",NA,NA,48.0662654,11.3525329444808
"Asklepios Lungenfachkliniken München-Gauting Privatklinik, Asklepios Lungenfachkliniken München- Gauting Privatklinik","Robert-Koch-Allee, 2, 82131, Gauting",2022,"09","188","120","3","4",NA,NA,48.0662654,11.3525329444808
"Klinikum Fünfseenland Gauting GmbH, Klinikum Fünfseenland Gauting GmbH","Robert-Koch-Allee, 6, 82131, Gauting",2022,"09","188","120","3","2",NA,NA,48.0662444,11.3477617
